"","replicate","areas","species","species_tl1","species_tl2","links","connectances","links_per_sp","indegree","outdegree","modularity","normalised_indegree","normalised_outdegree","potential_indegree","sd_gen"
"1",1,1,20,19,1,1,0.0526315789473684,0.05,1,0.0526315789473684,NA,20,1.05263157894737,0,NA
"2",1,2,44,30,14,15,0.0357142857142857,0.340909090909091,1.07142857142857,0.5,0.515555555555556,3.14285714285714,1.46666666666667,1.85714285714286,0.783966309609778
"3",1,3,64,43,21,28,0.0310077519379845,0.4375,1.33333333333333,0.651162790697674,0.391581632653061,3.04761904761905,1.48837209302326,3.14285714285714,1.50464134538145
"4",1,4,65,42,23,25,0.025879917184265,0.384615384615385,1.08695652173913,0.595238095238095,0.2032,2.82608695652174,1.54761904761905,2.34782608695652,0.749070570352079
"5",1,5,66,60,6,10,0.0277777777777778,0.151515151515152,1.66666666666667,0.166666666666667,0.53,11,1.1,0.5,5.38887743412299
"6",1,6,78,59,19,26,0.0231935771632471,0.333333333333333,1.36842105263158,0.440677966101695,0.548816568047337,4.10526315789474,1.32203389830508,2.42105263157895,2.28265773075805
"7",1,7,82,28,54,82,0.0542328042328042,1,1.51851851851852,2.92857142857143,0.423854848304581,1.51851851851852,2.92857142857143,2.31481481481481,0.985570244679578
"8",1,8,84,41,43,62,0.0351673284174702,0.738095238095238,1.44186046511628,1.51219512195122,0.396201873048907,1.95348837209302,2.04878048780488,2.6046511627907,1.39621733250267
"9",1,9,90,53,37,51,0.0260071392146864,0.566666666666667,1.37837837837838,0.962264150943396,0.423683198769704,2.43243243243243,1.69811320754717,2.75675675675676,0.962205453187536
"10",1,10,95,45,50,80,0.0355555555555556,0.842105263157895,1.6,1.77777777777778,0.4184375,1.9,2.11111111111111,2.94,1.31404792103466
"11",1,11,98,49,49,67,0.0279050395668471,0.683673469387755,1.36734693877551,1.36734693877551,0.491423479616841,2,2,2.22448979591837,1.10486412492047
"12",1,12,100,48,52,81,0.0324519230769231,0.81,1.55769230769231,1.6875,0.497789971041,1.92307692307692,2.08333333333333,2.61538461538462,1.28004969336471
"13",1,13,108,34,74,105,0.0417329093799682,0.972222222222222,1.41891891891892,3.08823529411765,0.508027210884354,1.45945945945946,3.17647058823529,2.14864864864865,1.03568702852864
"14",1,14,113,45,68,97,0.0316993464052288,0.858407079646018,1.42647058823529,2.15555555555556,0.509512169199703,1.66176470588235,2.51111111111111,2.51470588235294,1.17905415194144
"15",1,15,120,48,72,113,0.0326967592592593,0.941666666666667,1.56944444444444,2.35416666666667,0.460020361813768,1.66666666666667,2.5,2.375,0.940193081799931
"16",1,16,125,43,82,158,0.0448099829835508,1.264,1.92682926829268,3.67441860465116,0.431621535010415,1.52439024390244,2.90697674418605,2.28048780487805,1.29061137012342
"17",1,17,127,49,78,127,0.0332286760858189,1,1.62820512820513,2.59183673469388,0.432016864033728,1.62820512820513,2.59183673469388,2.43589743589744,1.05816521380814
"18",1,18,128,71,57,88,0.0217445021003212,0.6875,1.54385964912281,1.23943661971831,0.477014462809917,2.24561403508772,1.80281690140845,2.49122807017544,1.29137143177988
"19",1,19,131,41,90,161,0.0436314363143631,1.22900763358779,1.78888888888889,3.92682926829268,0.444195825778326,1.45555555555556,3.19512195121951,2.25555555555556,1.0875113629751
"20",1,20,136,66,70,100,0.0216450216450216,0.735294117647059,1.42857142857143,1.51515151515152,0.5157,1.94285714285714,2.06060606060606,2.24285714285714,1.17086508691644
"21",1,21,137,49,88,132,0.0306122448979592,0.963503649635037,1.5,2.69387755102041,0.46797520661157,1.55681818181818,2.79591836734694,2.13636363636364,1.06728627194332
"22",1,22,139,28,111,205,0.065958815958816,1.47482014388489,1.84684684684685,7.32142857142857,0.434907792980369,1.25225225225225,4.96428571428571,2.0990990990991,0.968439591281204
"23",1,23,144,21,123,234,0.0905923344947735,1.625,1.90243902439024,11.1428571428571,0.433541529695376,1.17073170731707,6.85714285714286,1.92682926829268,1.04057449721448
"24",1,24,148,30,118,201,0.0567796610169492,1.35810810810811,1.70338983050847,6.7,0.441399965347393,1.25423728813559,4.93333333333333,1.84745762711864,0.862721665805901
"25",1,25,155,32,123,212,0.0538617886178862,1.36774193548387,1.72357723577236,6.625,0.450404948380206,1.26016260162602,4.84375,1.86991869918699,0.91864115223711
"26",1,26,161,33,128,231,0.0546875,1.43478260869565,1.8046875,7,0.440602687355934,1.2578125,4.87878787878788,1.9453125,0.954349406596342
"27",1,27,170,24,146,284,0.0810502283105023,1.67058823529412,1.94520547945205,11.8333333333333,0.422832771275541,1.16438356164384,7.08333333333333,1.95205479452055,0.960788329464595
"28",1,28,172,33,139,256,0.0558098975365162,1.48837209302326,1.84172661870504,7.75757575757576,0.423873901367188,1.23741007194245,5.21212121212121,2.06474820143885,0.919590169555499
"29",1,29,175,27,148,278,0.0695695695695696,1.58857142857143,1.87837837837838,10.2962962962963,0.427307075203147,1.18243243243243,6.48148148148148,2.02027027027027,0.951441130850819
"30",1,30,180,24,156,305,0.0814636752136752,1.69444444444444,1.95512820512821,12.7083333333333,0.425004031174415,1.15384615384615,7.5,1.95512820512821,0.976878916340646
"31",1,31,181,23,158,302,0.0831040176114474,1.66850828729282,1.91139240506329,13.1304347826087,0.430474540590325,1.14556962025316,7.8695652173913,1.94303797468354,0.930901155461792
"32",1,32,184,24,160,302,0.0786458333333333,1.64130434782609,1.8875,12.5833333333333,0.439958773737994,1.15,7.66666666666667,1.8875,0.992557507942058
"33",1,33,186,24,162,304,0.0781893004115226,1.63440860215054,1.87654320987654,12.6666666666667,0.442228618421053,1.14814814814815,7.75,1.87654320987654,0.985305063822965
"34",1,34,188,24,164,314,0.0797764227642276,1.67021276595745,1.91463414634146,13.0833333333333,0.433110876708994,1.14634146341463,7.83333333333333,1.91463414634146,0.986826031552353
"35",1,35,190,24,166,320,0.0803212851405622,1.68421052631579,1.92771084337349,13.3333333333333,0.431083984375,1.14457831325301,7.91666666666667,1.92771084337349,0.979600292967178
