"","replicate","region","area","species","links","links_per_sp","connectances","indegrees","outdegrees","maxsims","basals","tops","intermediates","sd_gen","sd_vul","overlaps","omnivorys","S_tops","S_intermediates","S_basals","modularities","normalised_indegree","normalised_outdegree","resources","consumers","potential_indegree"
"1",1,"Atlantic",1,202,2633,13.0346534653465,0.129698044431309,35.5810810810811,13.5025641025641,0,0.633663366336634,0.0346534653465347,0.331683168316832,2.15507964449009,0.865551938726622,0,0,7,67,128,0.0211228337138891,2.72972972972973,1.03589743589744,195,74,86
"2",1,"Atlantic",2,207,2712,13.1014492753623,0.127198536654003,36.6486486486486,13.56,0,0.642512077294686,0.0338164251207729,0.323671497584541,2.19076987978767,0.855664656700423,0,0,7,67,133,0.0386727005243301,2.7972972972973,1.035,200,74,86
"3",1,"Atlantic",3,211,2775,13.1516587677725,0.125253893026405,37.5,13.6029411764706,0,0.649289099526066,0.033175355450237,0.317535545023697,2.22490196760329,0.847272679157146,0,0,7,67,137,0.0421831980347633,2.85135135135135,1.0343137254902,204,74,86
"4",1,"Atlantic",4,213,2863,13.4413145539906,0.12680485428293,38.1733333333333,13.8309178743961,0,0.647887323943662,0.0328638497652582,0.31924882629108,2.20144577505728,0.819814932065018,0,0,7,68,138,0.006247544195503,2.84,1.02898550724638,207,75,86.7866666666667
"5",1,"Atlantic",5,213,2863,13.4413145539906,0.12680485428293,38.1733333333333,13.8309178743961,0,0.647887323943662,0.0328638497652582,0.31924882629108,2.20144577505728,0.819814932065018,0,0,7,68,138,0.006247544195503,2.84,1.02898550724638,207,75,86.7866666666667
"6",1,"Atlantic",6,213,2863,13.4413145539906,0.12680485428293,38.1733333333333,13.8309178743961,0,0.647887323943662,0.0328638497652582,0.31924882629108,2.20144577505728,0.819814932065018,0,0,7,68,138,0.006247544195503,2.84,1.02898550724638,207,75,86.7866666666667
"7",1,"Atlantic",7,214,2876,13.4392523364486,0.126190162783555,38.3466666666667,13.8269230769231,0,0.649532710280374,0.0327102803738318,0.317757009345794,2.2107766235424,0.818016802512629,0,0,7,68,139,0.00621955888345838,2.85333333333333,1.02884615384615,208,75,86.7866666666667
"8",1,"Atlantic",8,215,2881,13.4,0.125233644859813,38.4133333333333,13.7846889952153,0,0.651162790697674,0.0325581395348837,0.316279069767442,2.21950577995979,0.819620105078315,0,0,7,68,140,0.00620876485481858,2.86666666666667,1.02870813397129,209,75,86.7866666666667
"9",1,"Atlantic",9,216,2890,13.3796296296296,0.124461670973299,38.5333333333333,13.7619047619048,0,0.652777777777778,0.0324074074074074,0.314814814814815,2.22810776587494,0.819262376175501,0,0,7,68,141,0.006189598236233,2.88,1.02857142857143,210,75,86.7866666666667
"10",1,"Atlantic",10,217,2902,13.3732718894009,0.123826591568527,38.6933333333333,13.7535545023697,0,0.654377880184332,0.032258064516129,0.313364055299539,2.23718376455924,0.817782302268537,0,0,7,68,142,0.00616417219862342,2.89333333333333,1.02843601895735,211,75,86.7866666666667
"11",1,"Atlantic",11,217,2902,13.3732718894009,0.123826591568527,38.6933333333333,13.7535545023697,0,0.654377880184332,0.032258064516129,0.313364055299539,2.23718376455924,0.817782302268537,0,0,7,68,142,0.00616417219862342,2.89333333333333,1.02843601895735,211,75,86.7866666666667
"12",1,"Atlantic",12,222,3035,13.6711711711712,0.123721006073947,39.4155844155844,14.0509259259259,0,0.653153153153153,0.0315315315315315,0.315315315315315,2.23544791991268,0.820936039409114,0,0,7,70,145,0.026986250653863,2.88311688311688,1.02777777777778,216,77,87.012987012987
