"","replicate","region","area","species","links","links_per_sp","connectances","indegrees","outdegrees","maxsims","basals","tops","intermediates","sd_gen","sd_vul","overlaps","omnivorys","S_tops","S_intermediates","S_basals","modularities","normalised_indegree","normalised_outdegree","resources","consumers","potential_indegree"
"1",1,"Pannonian",1,225,3462,15.3866666666667,0.137380952380952,37.6304347826087,15.9539170506912,0,0.591111111111111,0.04,0.368888888888889,1.9517861880313,0.977818794801552,0,0,9,83,133,0.005743651650846,2.44565217391304,1.036866359447,217,92,55.4239130434783
"2",1,"Pannonian",2,230,3563,15.4913043478261,0.13529523447883,38.3118279569892,16.0495495495495,0,0.595652173913043,0.0391304347826087,0.365217391304348,1.96410056947259,0.973481276710716,0,0,9,84,137,0.0058591696433723,2.47311827956989,1.03603603603604,222,93,55.6881720430108
"3",1,"Pannonian",3,230,3563,15.4913043478261,0.13529523447883,38.3118279569892,16.0495495495495,0,0.595652173913043,0.0391304347826087,0.365217391304348,1.96410056947259,0.973481276710716,0,0,9,84,137,0.0058591696433723,2.47311827956989,1.03603603603604,222,93,55.6881720430108
"4",1,"Pannonian",4,233,3599,15.4463519313305,0.133158206304573,38.6989247311828,15.9955555555556,0,0.600858369098712,0.0386266094420601,0.360515021459227,1.9840121425352,0.970391978225361,0,0,9,84,140,0.00580090051516891,2.50537634408602,1.03555555555556,225,93,55.6881720430108
"5",1,"Pannonian",5,235,3651,15.536170212766,0.13278777959629,39.258064516129,16.0837004405286,0,0.604255319148936,0.0382978723404255,0.357446808510638,1.99205104446251,0.964905977042089,0,0,9,84,142,0.00571874855086207,2.52688172043011,1.0352422907489,227,93,55.6881720430108
"6",1,"Pannonian",6,235,3651,15.536170212766,0.13278777959629,39.258064516129,16.0837004405286,0,0.604255319148936,0.0382978723404255,0.357446808510638,1.99205104446251,0.964905977042089,0,0,9,84,142,0.00571874855086207,2.52688172043011,1.0352422907489,227,93,55.6881720430108
"7",1,"Pannonian",7,236,3654,15.4830508474576,0.131770645510278,39.2903225806452,16.0263157894737,0,0.605932203389831,0.038135593220339,0.355932203389831,1.99832877171727,0.967590652167695,0,0,9,84,143,0.00571411987766623,2.53763440860215,1.03508771929825,228,93,55.6881720430108
"8",1,"Pannonian",8,236,3654,15.4830508474576,0.131770645510278,39.2903225806452,16.0263157894737,0,0.605932203389831,0.038135593220339,0.355932203389831,1.99832877171727,0.967590652167695,0,0,9,84,143,0.00571411987766623,2.53763440860215,1.03508771929825,228,93,55.6881720430108
"9",1,"Pannonian",9,238,3727,15.6596638655462,0.132149062156508,39.2315789473684,16.2751091703057,0,0.600840336134454,0.0420168067226891,0.357142857142857,1.97792322699123,0.97634631065956,0,0,10,85,143,0.00560278818011284,2.50526315789474,1.03930131004367,229,95,55.6210526315789
"10",1,"Pannonian",10,239,3772,15.7824267782427,0.132625435111283,39.2916666666667,16.471615720524,0,0.598326359832636,0.0460251046025105,0.355648535564854,1.96209915423004,0.97366273250021,0,0,11,85,143,0.00553633505478501,2.48958333333333,1.04366812227074,229,96,55.8020833333333
